applicant_id,gender,married,dependents,education,self_employed,applicant_income,coapplicant_income,loan_amount,loan_amount_term,credit_history,property_area,loan_status
1079,Male,No,3,Not Graduate,Yes,2106,2079,408,180,1,Semiurban,Rejected
1080,Female,Yes,3,Graduate,No,11887,1744,264,240,1,Urban,Approved
1081,Male,No,2,Graduate,No,12949,5115,218,120,1,Urban,Approved
1082,Male,No,2,Not Graduate,No,3820,4558,258,240,0,Urban,Approved
1083,Female,Yes,1,Not Graduate,No,2058,6366,491,360,1,Semiurban,Approved
1084,Female,Yes,2,Not Graduate,Yes,5208,2290,491,240,0,Semiurban,Rejected
1085,Female,No,0,Not Graduate,No,12121,1318,321,120,1,Semiurban,Approved
1086,Male,Yes,1,Not Graduate,No,12114,8560,192,300,0,Rural,Rejected
1087,Male,No,0,Not Graduate,Yes,10539,159,424,180,0,Semiurban,Approved
1088,Female,No,2,Not Graduate,No,5682,9358,66,360,0,Rural,Approved
1089,Male,Yes,0,Graduate,Yes,7405,6283,83,240,0,Rural,Approved
1090,Male,Yes,2,Not Graduate,No,5288,720,85,300,0,Rural,Approved
1091,Male,Yes,2,Not Graduate,No,12468,3499,167,120,0,Rural,Rejected
1092,Female,Yes,1,Graduate,Yes,8174,8561,329,180,1,Urban,Approved
1093,Male,No,0,Graduate,No,7126,4196,305,120,1,Urban,Approved
1094,Male,Yes,2,Not Graduate,Yes,14149,7718,418,300,1,Rural,Approved
1095,Male,No,1,Graduate,No,12080,8975,375,240,0,Urban,Approved
1096,Male,No,2,Graduate,Yes,12237,2646,436,240,0,Rural,Rejected
1097,Male,Yes,1,Graduate,No,6588,8368,119,120,1,Rural,Approved
1098,Male,No,2,Not Graduate,No,1733,8484,432,240,0,Rural,Approved
1099,Female,Yes,1,Not Graduate,Yes,11820,5762,309,180,1,Rural,Approved
1100,Female,No,2,Graduate,No,13700,3967,251,360,0,Urban,Approved
1101,Male,Yes,0,Graduate,No,9495,6944,285,300,0,Rural,Approved
1102,Male,Yes,2,Graduate,Yes,13369,9635,71,360,1,Rural,Approved
1103,Female,No,1,Not Graduate,No,14597,8531,155,300,1,Semiurban,Approved
1104,Female,No,0,Graduate,No,12802,8797,365,240,1,Urban,Approved
1105,Male,Yes,3,Graduate,No,6867,4610,74,300,0,Rural,Approved
1106,Male,Yes,3,Not Graduate,Yes,4147,2986,134,240,0,Urban,Rejected
1107,Female,Yes,0,Graduate,Yes,7708,6008,331,240,1,Rural,Approved
1108,Male,Yes,0,Not Graduate,Yes,14686,1680,413,360,1,Semiurban,Approved
1109,Female,Yes,2,Not Graduate,Yes,13593,483,371,360,0,Rural,Rejected
1110,Male,No,0,Not Graduate,No,3806,5541,438,120,1,Rural,Approved
1111,Female,No,1,Not Graduate,Yes,8517,93,445,300,1,Semiurban,Approved
1112,Female,No,1,Not Graduate,Yes,3929,6642,395,240,1,Semiurban,Approved
1113,Male,Yes,1,Not Graduate,No,2448,4847,253,360,0,Urban,Approved
1114,Female,Yes,0,Not Graduate,No,11203,6987,101,240,0,Rural,Rejected
1115,Female,Yes,3,Not Graduate,Yes,2761,5593,219,240,1,Urban,Rejected
1116,Male,No,1,Not Graduate,No,11495,1596,331,120,1,Semiurban,Approved
1117,Male,Yes,0,Not Graduate,Yes,10746,4747,283,240,1,Semiurban,Approved
1118,Male,No,1,Not Graduate,Yes,13544,6560,295,240,1,Semiurban,Approved
1119,Male,No,1,Graduate,Yes,11001,8199,377,360,0,Rural,Approved
1120,Female,Yes,1,Not Graduate,No,1579,4598,262,240,1,Urban,Rejected
1121,Male,Yes,2,Graduate,No,12272,7758,145,240,1,Semiurban,Approved
1122,Female,No,2,Not Graduate,No,2954,1122,279,120,1,Rural,Rejected
1123,Male,No,2,Graduate,No,9739,4697,53,300,0,Semiurban,Approved
1124,Male,No,3,Not Graduate,No,5663,8769,396,120,0,Semiurban,Approved
1125,Female,No,1,Not Graduate,Yes,7742,6694,133,360,1,Rural,Approved
1126,Female,No,2,Not Graduate,No,11294,1956,55,300,0,Semiurban,Rejected
1127,Male,No,0,Not Graduate,No,6168,925,56,360,0,Rural,Rejected
1128,Female,No,2,Graduate,No,9051,9406,178,120,0,Urban,Rejected
1129,Female,Yes,2,Graduate,No,7048,1553,147,300,0,Rural,Rejected
1130,Male,No,1,Graduate,Yes,9795,2799,76,360,0,Urban,Approved
1131,Male,No,2,Not Graduate,Yes,4159,4293,138,300,1,Rural,Approved
1132,Male,No,3,Graduate,No,14994,7627,116,180,1,Semiurban,Approved
1133,Female,Yes,2,Graduate,No,13668,7184,461,240,1,Rural,Approved
1134,Male,No,2,Graduate,No,1626,563,357,240,1,Rural,Rejected
1135,Male,Yes,3,Graduate,No,10289,8962,279,240,0,Urban,Rejected
1136,Female,No,2,Not Graduate,Yes,4793,8409,262,180,1,Urban,Approved
1137,Female,Yes,1,Graduate,No,5021,8664,190,120,1,Semiurban,Approved
1138,Female,No,0,Graduate,Yes,2616,3980,172,240,0,Urban,Approved
1139,Female,Yes,3,Graduate,Yes,3258,2482,192,360,0,Semiurban,Approved
1140,Male,No,1,Graduate,Yes,14717,4886,415,180,1,Semiurban,Approved
1141,Female,No,1,Graduate,Yes,6961,9469,282,300,0,Urban,Approved
1142,Female,Yes,3,Not Graduate,No,3030,8138,81,360,0,Semiurban,Rejected
1143,Male,No,0,Not Graduate,No,14441,6808,307,360,1,Rural,Approved
1144,Female,No,1,Not Graduate,Yes,7095,9338,330,300,1,Urban,Approved
1145,Male,Yes,3,Not Graduate,Yes,2811,4134,269,120,1,Semiurban,Approved
1146,Female,No,3,Graduate,Yes,3516,9359,383,240,0,Urban,Rejected
1147,Female,No,1,Graduate,Yes,2236,3306,467,300,1,Urban,Approved
1148,Female,No,1,Graduate,No,2062,8876,90,180,0,Semiurban,Rejected
1149,Female,Yes,2,Graduate,Yes,2927,768,256,300,1,Semiurban,Rejected
1150,Female,No,0,Not Graduate,Yes,13989,5201,292,240,1,Semiurban,Approved
1151,Female,Yes,0,Not Graduate,No,2484,9740,70,300,1,Urban,Approved
1152,Female,Yes,2,Not Graduate,No,6524,9633,477,360,0,Rural,Rejected
1153,Female,Yes,2,Graduate,Yes,6296,6358,253,240,0,Urban,Rejected
1154,Male,No,3,Graduate,Yes,3671,184,270,180,1,Urban,Approved
1155,Female,No,0,Not Graduate,No,6037,2684,324,240,0,Urban,Approved
1156,Female,No,2,Not Graduate,Yes,9968,6030,457,240,1,Rural,Approved
1157,Female,Yes,0,Graduate,No,10376,9327,371,180,0,Urban,Approved
1158,Male,Yes,3,Graduate,No,6990,964,326,180,1,Semiurban,Approved
1159,Female,No,3,Graduate,Yes,3057,1879,213,300,1,Rural,Approved
1160,Male,No,2,Graduate,No,12557,3444,226,180,1,Semiurban,Approved
1161,Female,Yes,2,Not Graduate,Yes,9386,7244,84,120,0,Rural,Rejected
1162,Female,Yes,1,Graduate,No,8485,325,305,300,1,Semiurban,Approved
1163,Female,No,0,Not Graduate,Yes,4037,2607,410,120,0,Rural,Approved
1164,Male,Yes,3,Not Graduate,Yes,7159,9937,244,300,0,Rural,Approved
1165,Female,Yes,2,Graduate,Yes,9642,1240,139,300,0,Urban,Rejected
1166,Male,Yes,0,Not Graduate,Yes,1539,858,383,180,1,Urban,Rejected
1167,Female,No,0,Not Graduate,Yes,13783,3504,188,360,1,Rural,Approved
1168,Male,Yes,1,Not Graduate,Yes,6113,7808,481,120,0,Semiurban,Rejected
1169,Male,Yes,1,Not Graduate,Yes,8363,624,245,180,0,Rural,Approved
1170,Female,Yes,1,Graduate,Yes,9007,4489,70,300,1,Urban,Approved
1171,Female,Yes,0,Not Graduate,Yes,13853,317,59,300,0,Urban,Rejected
1172,Male,No,0,Not Graduate,Yes,12594,3810,62,120,1,Rural,Approved
1173,Male,No,2,Not Graduate,No,5633,5754,177,360,1,Urban,Approved
1174,Male,No,1,Graduate,Yes,2388,1975,237,300,1,Semiurban,Rejected
1175,Female,Yes,1,Graduate,No,6110,5013,367,360,1,Semiurban,Approved
1176,Female,Yes,3,Not Graduate,Yes,5010,5842,129,360,0,Urban,Rejected
1177,Male,No,2,Graduate,Yes,3563,3151,306,180,0,Rural,Approved
1178,Female,Yes,0,Graduate,No,6625,9269,200,120,0,Semiurban,Approved
1179,Female,No,1,Not Graduate,No,11018,6227,415,240,0,Semiurban,Rejected
1180,Male,No,0,Graduate,Yes,11527,2898,112,180,1,Rural,Approved
1181,Female,No,0,Not Graduate,No,4621,6375,373,180,0,Rural,Rejected
1182,Male,Yes,1,Not Graduate,No,7713,276,436,360,1,Urban,Approved
1183,Female,No,3,Not Graduate,Yes,11254,3946,327,120,0,Semiurban,Approved
1184,Female,Yes,1,Not Graduate,No,6254,4112,144,300,0,Semiurban,Approved
1185,Female,No,3,Graduate,Yes,7117,6715,169,180,0,Urban,Approved
1186,Male,No,1,Not Graduate,No,3447,8390,197,180,0,Semiurban,Rejected
1187,Female,No,2,Not Graduate,Yes,12755,3770,349,300,0,Rural,Approved
1188,Female,No,3,Graduate,No,12947,2969,250,360,1,Urban,Approved
1189,Male,No,1,Not Graduate,No,6444,7017,269,360,1,Urban,Approved
1190,Female,Yes,3,Not Graduate,No,4985,6363,383,240,1,Urban,Approved
1191,Female,Yes,1,Not Graduate,No,3138,3786,195,300,1,Urban,Approved
1192,Male,Yes,2,Graduate,No,6516,2694,283,240,1,Rural,Approved
1193,Female,Yes,1,Not Graduate,No,14548,4869,218,240,1,Semiurban,Approved
1194,Male,Yes,1,Not Graduate,Yes,2090,8448,203,180,0,Rural,Approved
1195,Male,Yes,3,Graduate,No,2583,3967,372,300,0,Semiurban,Rejected
1196,Female,Yes,3,Graduate,Yes,4927,7546,400,120,0,Rural,Approved
1197,Male,Yes,2,Graduate,No,6445,7292,455,240,0,Rural,Rejected
1198,Male,Yes,1,Graduate,Yes,8903,5575,484,360,0,Rural,Approved
1199,Male,No,3,Not Graduate,No,4507,4984,479,180,0,Rural,Approved
1200,Female,No,2,Graduate,Yes,11621,8293,431,300,0,Urban,Approved
1201,Male,Yes,0,Not Graduate,Yes,10304,1835,228,360,0,Rural,Rejected
1202,Female,Yes,2,Graduate,Yes,13109,6635,390,360,0,Rural,Approved
1203,Male,No,1,Graduate,Yes,5892,4247,215,180,0,Rural,Approved
1204,Female,Yes,0,Not Graduate,Yes,8959,8312,423,180,1,Semiurban,Approved
1205,Female,Yes,0,Graduate,No,2982,5535,334,300,1,Semiurban,Approved
1206,Male,Yes,1,Graduate,No,11799,7061,109,180,1,Urban,Approved
1207,Male,Yes,1,Graduate,No,13275,947,161,180,1,Urban,Approved
1208,Female,No,0,Graduate,No,4140,289,248,180,1,Rural,Approved
1209,Male,No,0,Not Graduate,No,3814,230,117,120,0,Semiurban,Rejected
1210,Female,No,2,Not Graduate,No,6795,1846,57,360,0,Rural,Approved
1211,Female,No,1,Graduate,No,13605,351,485,240,1,Urban,Approved
1212,Female,No,1,Graduate,No,6807,8696,407,180,0,Urban,Approved
1213,Female,No,0,Graduate,Yes,2700,1081,291,120,1,Urban,Rejected
1214,Female,No,1,Not Graduate,Yes,3440,3943,245,180,0,Semiurban,Approved
1215,Female,Yes,1,Graduate,No,14110,3764,426,360,1,Semiurban,Approved
1216,Female,Yes,2,Graduate,No,12989,9112,197,300,1,Rural,Approved
1217,Male,No,3,Not Graduate,No,10812,9165,393,180,0,Rural,Approved
1218,Female,Yes,1,Graduate,Yes,13567,143,58,240,0,Semiurban,Rejected
1219,Female,Yes,1,Not Graduate,Yes,4882,8049,486,120,1,Urban,Approved
1220,Male,No,1,Graduate,No,11907,4660,118,120,0,Urban,Rejected
1221,Male,No,1,Not Graduate,Yes,4837,569,89,240,1,Semiurban,Approved
1222,Male,No,1,Graduate,No,10349,1259,257,120,0,Rural,Rejected
1223,Male,No,3,Graduate,Yes,12707,208,255,360,1,Urban,Approved
1224,Female,No,3,Not Graduate,No,9710,6232,493,120,1,Urban,Approved
1225,Female,Yes,3,Graduate,No,2490,870,74,120,0,Urban,Approved
1226,Female,No,1,Not Graduate,Yes,4169,9849,272,300,1,Rural,Approved
1227,Female,Yes,3,Graduate,No,8507,9439,82,240,0,Semiurban,Approved
1228,Female,Yes,3,Graduate,Yes,14557,9798,431,300,0,Urban,Rejected
1229,Male,No,1,Graduate,No,14308,3458,387,300,0,Semiurban,Rejected
1230,Male,Yes,0,Not Graduate,No,12614,6562,82,240,1,Rural,Approved
1231,Male,Yes,0,Graduate,No,11970,749,232,300,0,Urban,Rejected
1232,Female,Yes,3,Not Graduate,No,12216,6833,419,180,1,Rural,Approved
1233,Female,Yes,3,Not Graduate,No,7346,7677,382,240,1,Rural,Approved
1234,Female,No,1,Graduate,Yes,2964,750,235,360,1,Semiurban,Rejected
1235,Male,No,0,Not Graduate,Yes,9236,5670,159,360,1,Rural,Approved
1236,Male,No,2,Graduate,No,11610,4822,53,180,0,Urban,Rejected
1237,Female,No,1,Graduate,No,13564,9776,424,360,1,Rural,Approved
1238,Female,No,3,Graduate,No,7758,2453,371,120,1,Semiurban,Approved
1239,Male,Yes,1,Not Graduate,No,1709,2002,153,180,1,Rural,Rejected
1240,Male,No,0,Graduate,Yes,4529,6309,56,120,1,Rural,Approved
1241,Male,No,0,Not Graduate,Yes,6556,7588,454,300,1,Rural,Approved
1242,Female,Yes,1,Not Graduate,Yes,9764,151,374,180,0,Urban,Rejected
1243,Male,No,3,Graduate,Yes,13446,7283,288,360,0,Semiurban,Rejected
1244,Male,Yes,2,Not Graduate,No,1709,6615,293,120,1,Semiurban,Approved
1245,Male,Yes,1,Graduate,Yes,11238,2083,215,120,0,Semiurban,Approved
1246,Female,No,2,Graduate,Yes,8308,9932,250,360,1,Rural,Approved
1247,Female,No,1,Graduate,Yes,5033,5386,192,360,1,Rural,Approved
1248,Male,Yes,0,Not Graduate,Yes,12861,9193,254,360,1,Urban,Approved
1249,Male,No,1,Graduate,Yes,2527,128,67,180,0,Rural,Approved
1250,Male,Yes,2,Graduate,No,5022,3473,59,240,0,Urban,Approved
1251,Female,Yes,3,Graduate,Yes,13174,4014,415,120,1,Urban,Approved
1252,Male,Yes,1,Graduate,No,11451,7816,460,360,0,Urban,Approved
1253,Male,Yes,1,Graduate,Yes,8068,5001,394,120,1,Rural,Approved
1254,Female,Yes,2,Graduate,No,12113,6348,239,180,1,Semiurban,Approved
1255,Male,Yes,1,Not Graduate,Yes,5558,164,85,120,0,Semiurban,Rejected
1256,Female,Yes,0,Not Graduate,Yes,2081,6298,221,180,1,Urban,Approved
1257,Male,No,2,Graduate,No,8850,5534,445,120,1,Rural,Approved
1258,Female,Yes,2,Not Graduate,No,6576,5843,401,120,1,Urban,Approved
1259,Male,Yes,3,Not Graduate,No,13939,7334,218,120,1,Semiurban,Approved
1260,Male,No,2,Graduate,Yes,10791,6481,417,180,1,Urban,Approved
1261,Male,No,0,Graduate,No,12413,8646,363,240,1,Urban,Approved
1262,Male,Yes,3,Not Graduate,No,3529,7227,363,300,1,Urban,Approved
1263,Female,Yes,0,Not Graduate,Yes,3163,7626,164,360,0,Semiurban,Approved
1264,Female,No,0,Graduate,No,8567,6302,259,180,0,Urban,Rejected
1265,Male,No,0,Graduate,Yes,5207,5322,311,180,1,Rural,Approved
1266,Female,Yes,3,Graduate,Yes,7076,9753,162,180,1,Rural,Approved
1267,Male,Yes,1,Graduate,Yes,5642,2119,148,180,0,Urban,Approved
1268,Male,No,2,Not Graduate,No,13611,9690,226,360,0,Urban,Rejected
1269,Male,No,0,Not Graduate,No,6594,5912,422,360,1,Urban,Approved
1270,Female,Yes,0,Not Graduate,Yes,7494,4264,453,120,1,Rural,Approved
1271,Male,Yes,1,Not Graduate,Yes,11106,1113,250,120,1,Rural,Approved
1272,Female,No,3,Not Graduate,Yes,7834,4071,303,180,0,Rural,Approved
1273,Male,No,3,Graduate,No,14619,6326,439,300,0,Rural,Approved
1274,Male,No,1,Graduate,No,3469,3102,191,180,0,Semiurban,Approved
1275,Male,Yes,3,Graduate,No,7945,9252,365,240,0,Semiurban,Rejected
1276,Male,Yes,0,Not Graduate,Yes,1622,3513,333,240,1,Semiurban,Approved
1277,Female,Yes,2,Not Graduate,No,10186,2927,483,120,1,Rural,Approved
1278,Female,Yes,0,Graduate,Yes,5760,4098,331,300,1,Urban,Approved
1279,Male,No,3,Not Graduate,No,11999,5472,340,300,1,Urban,Approved
1280,Male,No,3,Graduate,Yes,10121,3916,339,240,1,Urban,Approved
1281,Male,Yes,3,Graduate,Yes,12806,9556,358,300,1,Urban,Approved
1282,Female,No,2,Not Graduate,No,7391,7460,447,300,0,Rural,Approved
1283,Male,No,2,Graduate,No,10582,7775,462,180,1,Urban,Approved
1284,Female,Yes,1,Not Graduate,No,1933,7107,166,180,1,Semiurban,Approved
1285,Male,No,3,Graduate,No,2198,2821,336,300,1,Semiurban,Approved
1286,Female,Yes,0,Not Graduate,Yes,2578,9057,450,180,0,Urban,Rejected
1287,Female,No,1,Not Graduate,No,12875,7835,309,120,0,Rural,Approved
1288,Female,No,0,Not Graduate,Yes,2482,8483,109,240,1,Semiurban,Rejected
1289,Male,No,2,Not Graduate,No,13180,6763,160,360,0,Urban,Approved
1290,Female,Yes,0,Graduate,No,12746,8596,84,180,1,Semiurban,Approved
1291,Male,Yes,1,Graduate,No,5954,1594,492,240,0,Urban,Approved
1292,Female,No,3,Not Graduate,Yes,2914,7078,279,300,0,Semiurban,Rejected
1293,Male,Yes,1,Graduate,Yes,9798,7715,173,360,1,Rural,Approved
1294,Male,No,0,Graduate,Yes,14979,8453,216,240,0,Semiurban,Rejected
1295,Male,No,0,Not Graduate,Yes,6810,509,340,300,0,Rural,Approved
1296,Male,No,2,Not Graduate,No,11519,6451,494,240,0,Urban,Rejected
1297,Male,No,1,Not Graduate,No,14845,6585,185,120,0,Semiurban,Rejected
1298,Male,Yes,2,Graduate,Yes,11044,121,343,300,0,Rural,Approved
1299,Male,Yes,3,Graduate,No,1780,8329,329,360,1,Semiurban,Rejected
1300,Male,No,1,Not Graduate,No,8709,1879,325,300,0,Semiurban,Rejected
1301,Female,Yes,0,Not Graduate,No,8643,7632,400,240,1,Rural,Approved
1302,Female,Yes,1,Graduate,Yes,10606,1475,221,240,0,Semiurban,Rejected
1303,Male,Yes,0,Not Graduate,Yes,3442,8730,467,360,0,Rural,Rejected
1304,Female,No,2,Not Graduate,Yes,8406,8204,84,360,0,Urban,Rejected
1305,Female,Yes,0,Graduate,No,6747,6799,411,120,0,Semiurban,Rejected
1306,Female,Yes,0,Not Graduate,Yes,4312,8673,315,300,0,Semiurban,Approved
1307,Female,No,2,Graduate,Yes,9443,7477,107,180,1,Urban,Approved
1308,Female,Yes,1,Graduate,No,3640,6136,182,240,0,Urban,Approved
1309,Female,Yes,1,Graduate,Yes,9043,6816,257,360,0,Urban,Rejected
1310,Male,Yes,2,Not Graduate,Yes,13827,8218,499,360,1,Semiurban,Approved
1311,Male,Yes,1,Not Graduate,No,8750,7245,65,240,0,Rural,Approved
1312,Female,Yes,0,Graduate,Yes,5859,8726,450,360,0,Semiurban,Rejected
1313,Female,No,2,Graduate,No,3767,2770,54,120,0,Urban,Rejected
1314,Male,No,1,Graduate,No,7577,7764,322,120,1,Semiurban,Approved
1315,Male,Yes,0,Graduate,No,2356,5888,392,300,1,Rural,Rejected
1316,Female,No,0,Graduate,No,11545,1975,241,240,0,Rural,Rejected
1317,Male,No,2,Graduate,Yes,5814,3540,372,180,0,Semiurban,Rejected
1318,Male,Yes,0,Not Graduate,No,14366,93,75,360,0,Rural,Rejected
1319,Male,No,1,Not Graduate,No,5593,3411,322,180,1,Rural,Approved
1320,Female,No,1,Not Graduate,Yes,14005,4448,204,240,0,Semiurban,Approved
1321,Male,No,3,Graduate,Yes,11614,1439,233,360,1,Semiurban,Approved
1322,Female,No,0,Not Graduate,Yes,1895,3547,230,120,1,Semiurban,Approved
1323,Female,Yes,3,Graduate,No,12878,4390,121,120,0,Semiurban,Approved
1324,Female,Yes,1,Not Graduate,No,12997,4350,422,120,0,Urban,Rejected
1325,Female,Yes,3,Not Graduate,Yes,13848,509,375,180,0,Urban,Approved
1326,Male,Yes,0,Not Graduate,Yes,6509,8562,380,120,1,Semiurban,Approved
1327,Female,No,0,Graduate,No,7166,8128,64,120,1,Rural,Approved
1328,Male,Yes,1,Graduate,No,6628,606,494,240,0,Rural,Rejected
1329,Female,Yes,0,Not Graduate,Yes,5407,2527,244,120,0,Urban,Approved
1330,Female,Yes,2,Graduate,No,6155,2909,224,300,1,Urban,Approved
1331,Male,Yes,3,Not Graduate,No,4463,1932,228,300,1,Semiurban,Approved
1332,Female,No,3,Graduate,Yes,4108,908,133,120,0,Semiurban,Approved
1333,Male,Yes,0,Not Graduate,No,6698,6400,497,300,1,Semiurban,Approved
1334,Female,No,0,Graduate,No,2934,8020,406,240,0,Rural,Rejected
1335,Male,Yes,3,Graduate,Yes,10043,2353,382,240,1,Rural,Approved
1336,Female,Yes,1,Graduate,Yes,11591,2307,445,120,1,Semiurban,Approved
1337,Female,Yes,0,Graduate,Yes,4425,2420,177,360,0,Urban,Rejected
1338,Female,Yes,3,Not Graduate,No,13582,647,342,300,1,Urban,Approved
1339,Female,Yes,2,Graduate,Yes,10432,7447,52,360,1,Urban,Approved
1340,Male,Yes,2,Graduate,Yes,9867,4359,152,120,0,Semiurban,Approved
1341,Male,No,1,Not Graduate,No,10202,606,392,300,0,Rural,Approved
1342,Female,No,1,Not Graduate,No,7182,683,405,360,1,Semiurban,Approved
1343,Female,No,0,Not Graduate,No,12018,3928,316,240,1,Semiurban,Approved
1344,Male,No,0,Not Graduate,No,11214,5688,148,180,0,Urban,Approved
1345,Female,No,2,Not Graduate,Yes,10522,374,468,360,0,Urban,Rejected
1346,Female,Yes,1,Graduate,No,12172,9418,393,240,1,Urban,Approved
1347,Female,Yes,3,Not Graduate,No,10906,3020,236,240,1,Urban,Approved
1348,Female,Yes,2,Not Graduate,Yes,14551,4937,325,120,0,Urban,Rejected
1349,Male,No,2,Not Graduate,No,14811,0,292,120,1,Urban,Approved
1350,Female,Yes,0,Graduate,No,11537,7619,377,120,0,Semiurban,Approved
1351,Female,No,2,Graduate,Yes,8799,8517,427,120,0,Urban,Approved
1352,Female,No,0,Graduate,Yes,3817,7006,282,180,0,Semiurban,Approved
1353,Male,No,2,Graduate,Yes,11287,6008,123,360,0,Urban,Rejected
1354,Male,Yes,3,Graduate,Yes,2785,9903,256,120,0,Urban,Rejected
1355,Male,No,0,Not Graduate,No,14977,4747,310,360,1,Semiurban,Approved
1356,Male,No,3,Graduate,No,3497,8698,329,180,0,Semiurban,Rejected
1357,Female,No,1,Graduate,Yes,8625,2408,339,300,0,Semiurban,Rejected
1358,Female,No,3,Graduate,Yes,4497,2769,131,240,1,Rural,Approved
1359,Female,No,0,Not Graduate,Yes,13150,2571,160,240,1,Urban,Approved
1360,Male,Yes,2,Not Graduate,Yes,10401,864,314,240,0,Urban,Rejected
1361,Male,No,1,Graduate,Yes,11089,8772,186,120,0,Semiurban,Approved
1362,Male,No,3,Not Graduate,No,10122,6014,242,300,0,Urban,Rejected
1363,Female,Yes,2,Not Graduate,No,5280,6788,235,120,0,Urban,Rejected
1364,Female,No,1,Graduate,No,14726,9614,170,180,0,Semiurban,Rejected
1365,Female,No,1,Not Graduate,Yes,5224,3169,183,120,0,Semiurban,Rejected
1366,Female,Yes,0,Not Graduate,No,9141,8105,134,180,0,Urban,Approved
1367,Female,No,3,Graduate,No,7001,8487,444,120,0,Semiurban,Approved
1368,Female,No,1,Not Graduate,No,13037,3664,444,360,1,Urban,Approved
1369,Female,No,1,Not Graduate,Yes,5720,8217,198,360,0,Rural,Approved
1370,Female,Yes,1,Graduate,No,3544,896,179,120,1,Rural,Approved
1371,Male,No,1,Not Graduate,No,14076,9376,80,120,1,Rural,Approved
1372,Female,Yes,3,Graduate,No,3572,5648,497,120,1,Rural,Approved
1373,Male,No,2,Graduate,No,8557,7414,140,240,0,Semiurban,Rejected
1374,Female,Yes,0,Graduate,No,10235,8276,56,120,0,Rural,Approved
1375,Female,No,0,Graduate,No,7875,583,322,120,1,Urban,Approved
1376,Female,No,2,Graduate,Yes,14006,417,90,120,0,Urban,Rejected
1377,Male,Yes,1,Graduate,No,12135,1910,156,240,0,Urban,Approved
1378,Female,No,1,Graduate,Yes,3789,9706,456,240,1,Semiurban,Approved
1379,Female,Yes,0,Not Graduate,No,12096,9618,276,180,0,Semiurban,Rejected
1380,Male,No,0,Graduate,No,6550,2518,445,180,1,Rural,Approved
1381,Female,No,1,Not Graduate,Yes,4297,2477,247,360,0,Rural,Rejected
1382,Male,Yes,0,Graduate,No,11830,2709,227,300,0,Urban,Rejected
1383,Female,No,2,Not Graduate,No,13590,3211,374,360,0,Urban,Rejected
1384,Female,Yes,2,Graduate,No,11282,2647,474,360,0,Rural,Rejected
1385,Male,No,0,Not Graduate,No,11125,2044,327,240,1,Urban,Approved
1386,Male,No,0,Graduate,Yes,7242,3493,140,180,1,Rural,Approved
1387,Male,Yes,2,Not Graduate,No,1665,6626,154,120,0,Rural,Approved
1388,Male,No,0,Graduate,No,9421,1123,69,120,0,Rural,Approved
1389,Female,Yes,3,Not Graduate,Yes,14239,3754,56,300,0,Semiurban,Approved
1390,Female,No,2,Graduate,No,4009,5227,145,180,0,Rural,Approved
1391,Male,No,3,Not Graduate,Yes,11859,8558,311,360,0,Rural,Approved
1392,Male,Yes,3,Not Graduate,No,10945,9971,389,180,0,Semiurban,Rejected
1393,Male,Yes,2,Graduate,No,10431,8868,342,360,1,Rural,Approved
1394,Male,No,0,Graduate,No,3284,3922,462,360,0,Rural,Rejected
1395,Female,Yes,2,Not Graduate,No,4271,8310,292,360,1,Urban,Approved
1396,Female,Yes,1,Not Graduate,Yes,7634,4756,77,300,1,Semiurban,Approved
1397,Female,Yes,0,Graduate,No,10327,2597,228,300,1,Rural,Approved
1398,Female,Yes,1,Not Graduate,Yes,3503,9552,418,360,0,Semiurban,Approved
1399,Male,Yes,0,Graduate,No,11363,5371,241,120,1,Urban,Approved
1400,Male,Yes,0,Graduate,No,2298,9687,237,300,1,Semiurban,Approved
1401,Female,Yes,1,Not Graduate,No,2577,2322,310,360,0,Rural,Rejected
1402,Male,No,3,Graduate,Yes,10390,1802,176,360,1,Urban,Approved
